crd,firm_name,website,status,logo_source,error
305768,"HIGH NOTE WEALTH, LLC",https://highnotewealth.com/,success,https://highnotewealth.com/wp-content/themes/highnote-child/assets/img/footer/footer-logo@2x.png,
305772,IP FINANCIAL ADVISORY SERVICES LLC,https://ipfas.com/,no_logo_found,,
305807,PEERLESS WEALTH LLC,https://www.peerless-wealth.com/,success,https://www.peerless-wealth.com/sites/erikthompson.us1.advisor.ws/files/peerless_favicon.png,
305943,"BLUE ZONE WEALTH ADVISORS, LLC",https://bluezonewealth.com/,no_logo_found,,
305951,ROSECLIFF CAPITAL ADVISORY LLC,https://rosecliff.com/,success,https://rosecliff.com/wp-content/uploads/2019/02/rosecliff-logo.png,
306064,AVRIO WEALTH PTE LTD,https://avriowealth.com/,svg_rasterized_success,https://static.twentyoverten.com/5deea6eb1f5c4c5edc17a5ad/dZYvMaZf1/LGOO.svg,
306068,GRAYSTONE PARTNERS,https://graystonepartners.com/,no_logo_found,,
306097,ONYX BRIDGE WEALTH,https://onyxbridge.com/,success,https://onyxbridge.com/wp-content/uploads/2020/01/Onyx-Bridge-Logo-300x75.png,
306236,INDEPENDENCE WEALTH,https://iwadirect.com/,success,https://iwadirect.com/wp-content/uploads/2024/06/KichurchakC_PrimaryLogo_White.png,
306441,NEWBORE WEALTH MGMT,https://newbore-wealth.com/,no_logo_found,,
306486,"STONECROP WEALTH ADVISORS, LLC",https://stonecropadvisors.com/,success,https://stonecropadvisors.com/favicon.ico,
306523,"TRUE WEALTH ADVISORY GROUP, LLC",https://truewealthag.com/,no_logo_found,,
306548,PALUMBO WEALTH MANAGEMENT LLC,https://palumbowm.com/,success,https://palumbowm.com/wp-content/themes/html5blank-stable/img/logo-palumbo-wm.png,
306703,FOURTH DIMENSION WEALTH,https://4dwealth.com/,no_logo_found,,
306732,LEGACY WEALTH ASSET,https://legacywealthwisdom.com/,success,https://legacywealthwisdom.com/wp-content/uploads/2022/10/cropped-LW-Favicon-Dark-BG-01-32x32.png,
306779,"DEFINED WEALTH MANAGEMENT, LLC",https://definedwealth.com/,success,https://static.showit.co/400/LskqWNuYTgS5T4lVbm-1lw/196540/definedwealth_horizontallogo_white.png,
306818,"DELAWARE AVENUE WEALTH PLANNERS, LLC",https://www.dwpfinancial.com/,success,https://www.dwpfinancial.com/wp-content/uploads/2023/09/logo.png,
306826,PARCO WEALTH,https://goparcowealth.com/,no_logo_found,,
306941,HARBOURFRONT WEALTH AMERICA INC.,https://harbourfrontwealth.com/,svg_rasterized_success,https://www.harbourfrontwealth.com/wp-content/uploads/2023/08/harbourfront-wealth-logo.svg,
306971,ONEGROUP WEALTH,https://nottinghamwealthpartners.com/,non_image_response,https://nottinghamwealthpartners.com/sites/onegroupwp.us1.advisor.ws/files/styles/max_325x325/public/images/nwp-logo-clr_1.png?itok=bn6GJ3RL,content_type=text/html
307172,"GREY FOX WEALTH ADVISORS, LLC",https://greyfoxwealth.com/,success,https://images.squarespace-cdn.com/content/v1/67475036a64fe35daca82465/7d376e2a-d050-4b12-b577-97d27cada0ac/SIB_Logo_Seal_RGB+-+winner+logo.png,
307238,2 KNIGHTS WEALTH,https://2knightswealth.com/,success,https://2knightswealth.com/images/logo.png,
307358,QUANTUM PRIVATE WEALTH,https://www.quantumprivatewealth.com/,success,https://www.quantumprivatewealth.com/favicon.ico,
307368,"SFG WEALTH ADVISORS, LLC",https://sfgwa.com/,no_logo_found,,
307424,"ASPEN WEALTH STRATEGIES, LLC",https://aspenwealthstrategies.com/,svg_rasterized_success,https://aspenwealthstrategies.com/wp-content/uploads/2019/07/logo.svg,
307491,STRATTON CAPITAL INVESTMENT ADVISORY LLC,https://strattoncap.com/,no_logo_found,,
307546,BETO FINANCIAL GROUP,https://brwealthmgmt.com/,success,https://www.brwealthmgmt.com/wp-content/uploads/2025/07/BR_logo_white-1.png,
307618,"FORTRESS WEALTH PLANNING, LLC",https://fortresswealthplanning.com/,success,https://fortresswealthplanning.com/wp-content/uploads/2021/03/colored-logo-icon.png,
307625,"MITCHELL & PAHL PRIVATE WEALTH, LLC",https://mp-pw.com/,success,"https://img1.wsimg.com/isteam/ip/85a83c4b-4b22-43b6-9c97-abaf199754cb/favicon/a80f2562-2e86-4084-a38e-7437f525ac91/6395e4e6-6647-4f25-8e40-a8e687811a05.png/:/rs=w:16,h:16,m",
307644,EVOLUTION WEALTH MANAGEMENT INC.,https://evolutionretirementservices.com/,svg_rasterized_success,https://evolutionretirementservices.com/wp-content/uploads/2024/05/ERS-logo-horizontal-color.svg,
307645,"GREYCLIFF WEALTH MANAGEMENT, LLC",https://greycliffwealth.com/,no_logo_found,,
307702,RIDGELINE WEALTH PLANNING LLC,https://ridgelinewealth.com/,no_logo_found,,
307752,TITLETOWN WEALTH,https://www.kfgjax.com,no_logo_found,,
307781,"CYNDEO WEALTH PARTNERS, LLC",https://cyndeowealthpartners.com/,no_logo_found,,
307799,AVIATOR FINANCIAL CONSULTING LLC,https://aviatorfinancial.com/,success,https://aviatorfinancial.com/wp-content/uploads/2019/04/cropped-AF-LogoArtboard-1@0.5x-150x91.png,
307857,MAYFLOWER FINANCIAL,https://www.mayfloweradvisors.com/,no_logo_found,,
307997,"ADVISOR SHARE WEALTH MANAGEMENT, LLC",https://advisorsharewm.com/,success,https://advisorsharewm.com/wp-content/uploads/2022/12/Ashare-white-2.png,
308002,EMISSARY WEALTH LLC,https://emissarywealth.com/,svg_rasterized_success,https://emissarywealth.com/wp-content/uploads/2023/06/logo.svg,
308026,"SHOREHAVEN WEALTH PARTNERS, LLC",https://shorehavenwealth.com/,success,https://static.parastorage.com/client/pfavico.ico,
308057,ONEASCENT WEALTH MANAGEMENT LLC,https://oneascentwealth.com/,download_failed,https://oneascentwealth.com/favicon.ico,http_200
308146,"MANER WEALTH, LLC",https://manerwealth.com/,no_logo_found,,
308292,ROWLING & ASSOCIATES LLC,https://rowling.com/,success,https://rowling.com/favicon.ico,
308299,GROWSTRONG WEALTH,https://growstrongwealth.com/,success,https://lirp.cdn-website.com/953b9504/dms3rep/multi/opt/GrowStrong+logo+White-2x-1920w.png,
308429,STONE WEALTH PARTNERS LLC,https://stonewealthpartners.com/,download_failed,https://stonewealthpartners.com/sites/alexhebert.us1.advisor.ws/files/styles/max_325x325/public/images/stonelogonew.png?itok=5G0aq82Z,request_failed
308547,SONOMA PRIVATE WEALTH LLC,https://sonomaprivatewealth.com/,no_logo_found,,
308777,"ARCHER POINTE WEALTH MANAGEMENT, LLC",https://archerpointewealth.com/,svg_rasterized_success,https://static.twentyoverten.com/5e8250491bafa0325bab79cb/-rZxKq4T-cJ/Archer-Pointe_WM_Logo.svg,
308827,ROBERTS WEALTH ADV.,https://robertswealth.com/,success,https://robertswealth.com/wp-content/uploads/2023/05/roberts-icon.png,
308944,"PTM WEALTH MANAGEMENT, LLC",https://ptmwealth.com/,success,https://static.twentyoverten.com/6051f8ec51bfd512c57ca7e6/Zck2IYVRS_/logo.png,
308969,PURSUIT WEALTH MANAGMENT LLC,https://pursuitwm.com/,no_logo_found,,
308980,EPIQWEST CULVER,https://cohesionwm.com/,success,https://cohesionwm.com/favicon.ico,
308991,"OLDE WEALTH MANAGEMENT, LLC",https://oldewealth.com/,success,https://oldewealth.com/favicon.ico,
309192,ADAPTATION FINANCIAL,https://adaptfa.com/,no_logo_found,,
309233,"STREET CAPITAL PARTNERS, LLC",https://streetcapitalpartners.com/,success,https://img1.wsimg.com/cdnassets/transform/bfa8cd58-2650-4746-bf80-4babd8cd4e55/android-chrome-192x192,
309411,"TEAM FINANCIAL GROUP, LLC",https://teamfinancialgroup.com/,success,https://teamfinancialgroup.com/wp-content/themes/lafleur-theme/public/images/team-financial-logo-060619.png,
309422,STARK WEALTH MANAGEMENT LLC,https://starkwealthmanagement.com/,download_failed,https://starkwealthmanagement.com/sites/alysonstark.us1.advisor.ws/files/swm_g.png,request_failed
309454,DUNCAN FINANCIAL GROUP LLC,https://duncangrp.com/,success,https://duncangrp.com/wp-content/uploads/2017/11/Duncan_Financial_Group-logotagline_sm.png,
309506,"SLWA, LLC",https://www.sanluis.com/,success,https://www.sanluis.com/favicon.ico,
309544,CORNERSTONE WEALTH,https://cornerstonewealthadvisors.com/,download_failed,https://cornerstonewealthadvisors.com/favicon.ico,http_200
309553,WEALTHSPAN INV MGMT,https://www.wealthspanim.com/,success,https://www.wealthspanim.com/favicon.ico,
309647,44 WEALTH MANAGEMENT LLC,https://44wealth.com/,success,https://44wealth.com/wp-content/uploads/2020/07/Logo-44W.png,
309672,"REGIMEN WEALTH, LLC",https://regimenwealth.com/,success,https://images.squarespace-cdn.com/content/v1/67aa66fc86a9816bd7528ca7/a6c65101-2eb8-4774-911c-34caa8c29a8c/Regimen_Logo.jpg?format=1500w,
309684,OXLER PRIVATE WEALTH LLC,https://oxlerpw.com/,download_failed,https://oxlerpw.com/favicon.ico,request_failed
309710,CASSADY WEALTH & RETIREMENT PLANNING L.L.C.,https://cassadywealth.com/,success,https://cassadywealth.com/wp-content/uploads/sites/24/2024/04/1602604280_cassady_logo.png,
309796,STILLWATER WEALTH MANAGEMENT GROUP LLC,https://stillwaterwealth.com/,no_logo_found,,
309846,NABERS WEALTH LLC,https://www.naberswealth.com/,download_failed,https://www.naberswealth.com/favicon.ico,http_200
309862,ATHOS PRIVATE WEALTH LLC,https://athospw.com/,success,https://images.squarespace-cdn.com/content/v1/65bf0ae42f9968698f2fbf35/02739cf7-7a5f-4089-a5fd-2d2d8ca49d01/Athos+Logo_Dark.png?format=1500w,
310024,"COLORADO WEALTH GROUP, LLC",https://coloradowealthgroup.com/,svg_rasterized_success,https://cdn.prod.website-files.com/686e085346afba52b0564b29/687743e98351a42be2b42eab_navy_mountain.svg,
310051,"SILICON BEACH WEALTH, LLC",https://siliconbeachwealth.com/,success,http://siliconbeachwealth.com/wp-content/uploads/2021/02/logo-1.png,
310053,"ORCA WEALTH MANAGEMENT, LLC",https://orcawealth.com/,success,https://orcawealth.com/wp-content/uploads/2022/05/cropped-icon-32x32.jpg,
310056,GUIDED CAPITAL WEALTH,https://guidedcapitalwealth.com/,no_logo_found,,
310199,CORDOBA ADVISORY,https://cordobapartners.co/,success,https://images.squarespace-cdn.com/content/v1/6729b62b48d7472bf830de14/1730786867236-GHUEKMN1X98NAJZY250O/CAP-Logomark-White.png?format=1500w,
310207,"YARGER WEALTH STRATEGIES, LLC",https://yargerwealthstrategies.com/,no_logo_found,,
310327,PALLAS CAPITAL ADVISORS,https://pallascapitaladvisors.com/,success,https://pallascapitaladvisors.com/wp-content/uploads/2020/07/PALLAS-LOGO.png,
310334,HARTMANN TAYLOR WEALTH,https://hartmanntaylor.com/,success,https://hartmanntaylor.com/wp-content/uploads/2021/09/cropped-favicon-01-32x32.png,
310346,TOBERMAN BECKER WEALTH,https://www.tobermanbecker.com,success,https://tobermanbecker.com/wp-content/uploads/2023/12/Toberman-Becker-Logo.png,
310415,"DOCEO WEALTH, LLC",https://doceowealth.com/,success,https://www.doceowealth.com/wp-content/uploads/2020/10/Johan_DOCEO_LOGOS_WEALTH.png,
310438,WEALTH ENGAGEMENT LLC,https://wealthengagement.com/,success,https://wealthengagement.com/favicon.ico,
310448,"SOA WEALTH ADVISORS, LLC",https://soawealth.com/,svg_rasterized_success,https://soawealth.com/wp-content/uploads/2025/09/seasons_of_advice_wealth_management_logo.svg,
310451,"ALCHEMI WEALTH, LLC",https://alchemiwealth.com/,no_logo_found,,
310466,LSB CAPITAL MGMT,https://www.mylsb.com/plan/advisory-services/lsb-capital-management,success,https://www.mylsb.com/images/lsb-wm-logo.png,
310504,"DELTA WEALTH ADVISORS, LLC",https://deltawealthadvisors.com/,svg_rasterized_success,https://static.twentyoverten.com/5dbae4070e9ee61a1a24f93d/fy2Zabb__/logo.svg,
310534,"MARKS WEALTH, LLC",https://markswealth.com/,no_logo_found,,
310633,"ABICH FINANCIAL WEALTH MANAGEMENT, LLC",https://abichfinancial.com/,success,https://abichfinancial.com/wp-content/uploads/2022/03/logo_navigation_black.png,
310648,JOURNEY STRATEGIC,https://journeysw.com/,download_failed,https://journeysw.com/favicon.ico,http_200
310682,BLVD PRIVATE WEALTH,https://www.blvdpw.com/,no_logo_found,,
310688,"TORREY WEALTH, LLC",https://torreywealth.com/,download_failed,https://torreywealth.com/wp-content/uploads/2024/07/cropped-TORREY-WEALTH-only-logo-icon-180x180.jpg,request_failed
310713,"MERIWETHER WEALTH & PLANNING, LLC",https://meriwetherwealth.com/,no_logo_found,,
310788,"INSTRUMENTAL WEALTH, LLC",https://instrumentalwealth.com/,success,https://instrumentalwealth.com/hs-fs/hubfs/Instrumental-Wealth-Black.jpg?width=242&height=103&name=Instrumental-Wealth-Black.jpg,
310825,"CERRO PACIFIC WEALTH ADVISORS, LLC",https://www.cerrowealth.com/,svg_rasterized_success,https://www.cerrowealth.com/i/logo_color.svg,
310873,"CW ADVISORS, LLC",https://cwadvisors.com/,no_logo_found,,
310906,"ONE + ONE WEALTH MANAGEMENT, LLC",https://www.oneplusonewealth.com/,success,https://www.oneplusonewealth.com/sites/oneplusonewealth1224.us1.advisor.ws/files/styles/max_325x325/public/images/oneone-logo-white-transparent.png.webp?itok=yTBOJYls,
310914,"FINANCIAL ADVISORY PARTNERS, LLC",https://financialadvisorypartners.com/,no_logo_found,,
310981,REDMONT WEALTH ADVISORS LLC,https://redmontwealth.com/,success,https://images.squarespace-cdn.com/content/v1/65a01ea7881b0f54b43bc7c6/1704992450140-4YIQVJSO2K24E7WDA1WV/Redmon_logo_full.png?format=1500w,
311031,FAIRWAY WEALTH LLC,https://fairwaywealth.com/,success,https://fairwaywealth.com/wp-content/uploads/fairway-logo32px-x-32px.jpg,
311052,OBJECTIVITY SQUARED,https://objectivitysquared.com/,success,https://objectivitysquared.com/wp-content/uploads/2022/04/cropped-Favicon_OS_02-01-32x32.png,
311111,"VERICREST PRIVATE WEALTH, LLC",https://vericrestwealth.com/,no_logo_found,,
311162,"RG FINANCIAL, LLC",https://fontefinancial.com/,success,https://static.twentyoverten.com/62700bacfd152e7f40c0a9ba/N3l0P4E0o/FONTE_logo_FINAL-1.png,
311171,NAVIS WEALTH ADVISORS,https://naviswealth.com/,no_logo_found,,
311230,TETON WEALTH GROUP,https://www.retireteton.com,success,https://retireteton.com/wp-content/uploads/2021/05/cropped-TetonWealthGroup_LOGO_LOGO_MARK-32x32.png,
311261,CORVUS WEALTH ADVISORS LLC,https://corvuswealth.com/,success,https://static.twentyoverten.com/5fa321292400d57d685c477c/kBezBYE1ii/logo-transparent.png,
311268,SEQUOIA WEALTH MGMT,https://www.sequoia-financial.com/,svg_rasterized_success,https://www.sequoia-financial.com/wp-content/uploads/2023/07/SFG-RGB_Horizontal-Logo-Full-Color.svg,
311272,"COTTONWOOD CAPITAL ADVISORS, LLC",https://cottonwoodws.com/,svg_rasterized_success,https://cottonwoodws.com/wp-content/uploads/2024/04/logo.svg,
311298,TRANSITUS WEALTH PARTNERS LLC,https://www.dovetailfin.com/,success,https://www.dovetailfin.com/sites/dovetailfinancial0325.us1.advisor.ws/files/images/dovetail_logo_taupe.png,
311391,GREENUP STREET WEALTH,https://greenupwealth.com/,svg_rasterized_success,https://greenupwealth.com/wp-content/uploads/2025/02/gu-favicon.svg,
311424,NEXWEALTH LLC,https://nexwealth.com/,no_logo_found,,
311508,"NAVITER WEALTH, LLC",https://naviterwealth.com/,success,https://naviterwealth.com/wp-content/uploads/2024/08/original-logo-full-blue-optimize.png,
311517,ATLANTIC PRIVATE WEALTH,https://atlanticpwa.com/,success,https://atlanticpwa.com/favicon.ico,
311528,OAK HARBOR WEALTH,https://oakharborwealthpartners.com/,success,https://static.twentyoverten.com/609c37efdc764412337067cc/T_Xn8aB5FfQ/Artboard-1-100.jpg,
311560,"WEALTHPLANS, LLC",https://wealthplans.com/,no_logo_found,,
311685,"ARGENT WEALTH, LLC",https://argentwealth.com/,no_logo_found,,
311785,EQUILIBRIA WEALTH,https://equilibriawealthmanagement.com/,success,https://static.twentyoverten.com/5fce67ffadce5056ad7f3e55/fy4yZPWvR2/69420d71-657d-4049-b606-fdb6730b35d5-2.png,
311927,THE WEALTHGARDEN F.S. LLC,https://thewealthgarden.com/,no_logo_found,,
311934,MARIPAU WEALTH MGMT,https://maripau.com/,success,"https://img1.wsimg.com/isteam/ip/89134b3e-25fd-4e75-9713-e81da876e7cb/MariPau_CMKY.jpg/:/rs=w:57,h:57,m",
311949,"FINDEC WEALTH SERVICES, INC.",https://findec.com/,success,https://i0.wp.com/findec.com/wp-content/uploads/2020/12/findec-logo-primary-e1620757484649.png?fit=199%2C84&ssl=1,
311980,"CONFLUENCE WEALTH SERVICES, INC.",https://confluencews.com/,success,https://images.squarespace-cdn.com/content/v1/5f10c67792b9a2584d561c4a/1599766237544-4TZO2J2GN9S4NDZBX347/confluence-logo-REVERSE-color.png?format=1500w,
312022,PURPOSE COMPREHENSIVE,https://purposecwm.com/,success,https://static.twentyoverten.com/5f2c1bb17e5f267ec57fb109/GmJ1upc7Ww/PurposeCWM_White.png,
312068,"ELYSIUM WEALTH MANAGEMENT, LLC",https://elysiumwealth.com/,no_logo_found,,
312164,SCHRUM PRIVATE WM,https://www.schrumpw.com/,success,https://www.schrumpw.com/sites/ericschrum1.us1.advisor.ws/files/images/us_news.png,
312245,CURTIS WEALTH MGMT,https://curtiswm.com/,success,https://static.twentyoverten.com/5f8eeb129adc5a093ea0c5f1/MTyufpksO7/Curtis-Wealth-Management-_3_.png,
312247,"VERITAS WEALTH PARTNERS, LLC",https://veritaswealthpartners.com/,no_logo_found,,
312284,"THE BALDWIN GROUP WEALTH ADVISORS, LLC",https://baldwin-group.com/,no_logo_found,,
312303,"MOTIVE WEALTH ADVISORS, LLC",https://motivewealth.com/,success,https://static.twentyoverten.com/5e17be233ba83a6d8fa8ae58/9creMezRqeK/MotiveLogo_July2021Website.png,
312340,"CYPRESS CAPITAL WEALTH MANAGEMENT, LLC",https://cypresscapital.com/,no_logo_found,,
312350,NORTHCAPE WEALTH,https://northcapewm.com/,success,https://northcapewm.com/files/109635/NorthCape-Wealth-Management-Logo-Horizontal-70px.png,
312462,"UNIQUE WEALTH, LLC",https://uniquewealth.com/,success,https://uniquewealth.com/wp-content/uploads/2021/02/UW-DoubleSidedLogo-white-1024x144-1.png,
312463,"AMPLIUS WEALTH ADVISORS, LLC",https://ampliuswealth.com/,success,https://ampliuswealth.com/wp-content/uploads/2025/01/logos-investment-news.png,
312545,HERITAGE WEALTH MANAGEMENT INC.,https://heritagewm.com/,no_logo_found,,
312686,"SHELTON WEALTH MANAGEMENT, LLC",https://sheltonwealth.com/,success,https://sheltonwealth.com/wp-content/uploads/2025/09/cropped-SWM_Fav-32x32.png,
312695,SHEPHERD WEALTH MANAGEMENT LIMITED LIABILITY COMPANY,https://shepherdwm.com/,success,https://static.parastorage.com/client/pfavico.ico,
312706,"JENNINGS & ASSOCIATES FINANCIAL ADVISORS, LLC",https://jenningsfinancial.com/,no_logo_found,,
312817,PARAGON PRIVATE WEALTH,https://paragonmgmt.com/,svg_rasterized_success,https://paragonmgmt.com/wp-content/themes/paragon/assets/images/global/paragon-logo.svg,
312823,"LANGLEY WEALTH MANAGEMENT, LLC",https://langleywealthmanagement.com/,success,https://langleywealthmanagement.com/wp-content/themes/mobileFirstWP/images/logoFinancialDNA.png,
312921,"ROLLINS FINANCIAL ADVISORS, LLC",https://rollinsfinancial.com/,success,https://images.squarespace-cdn.com/content/v1/543b1a14e4b0da1e3face1c0/d23150e7-e5c2-4152-a1be-09cd8d2c18fb/Rollins-Financial_logo_horizontal_2021_Update3-WHITE.png?format=1500w,
312929,INTEGRATED WEALTHCARE,https://www.iwcglobal.net/,success,https://cdn.prod.website-files.com/68359b057989673b79f2f2ce/68c985f5a9cd581cf4a646af_8cbff52e431c6322b57eafb483f6d57f_emoney.png,
313015,FIFTH THIRD WEALTH ADVISORS LLC,https://www.53.com/content/fifth-third/en/personal-banking/investing/wealth-management.html,no_logo_found,,
313042,MITTELMAN WEALTH,https://mwmfamilyoffice.com/,success,https://mwmfamilyoffice.com/favicon.ico,
313055,SURIENCE PRIVATE WEALTH LLC,https://surience.com/,success,http://surience.com/wp-content/uploads/2024/01/SUR-Logo-horizontal-no-tag-foil-REV.png,
313124,"AXIOM WEALTH STRATEGIES, LLC",https://axiomstrategies.com/,success,https://axiomstrategies.com/wp-content/uploads/2025/04/AXIOM-2025-Logo.png,
313185,BINNACLE INVESTMENTS,https://wilonwm.com/,success,https://wilonwm.com/wp-content/themes/welon/images/logo.png,
313192,DILLOW WEALTH MANAGEMENT LLC,https://dillowwealth.com/,success,https://dillowwealth.com/wp-content/uploads/2025/03/DWM-Logo-White.png,
313223,MOMENT PRIVATE WEALTH,https://momentprivatewealth.com/,success,https://momentprivatewealth.com/favicon.ico,
313247,NEXT LEVEL PRIVATE LLC,https://nextlevelprivate.com/,no_logo_found,,
313283,TALISMAN WEALTH ADV.,https://talismanwealth.com/,success,https://talismanwealth.com/favicon.ico,
313295,CHAPEL BRIDGE WEALTH,https://chapelbridge.com/,success,https://images.squarespace-cdn.com/content/v1/63f4c33a180f9e3a407025a6/ec49a469-aa1b-4174-a440-253d80156504/favicon.ico?format=100w,
313358,"SKYBOUND WEALTH MANAGEMENT USA, LLC",https://skyboundwealthusa.com/,svg_rasterized_success,https://cdn.prod.website-files.com/5fd89afca21dae9439c85125/68c032de7957838d2942c1a9_32325f1ac075a45d7e50e23fb0bef8ab_Skybound-Wealth-Management-USA-Logo-07.svg,
313369,INTEGRITY FIN ADV.,https://integrity-advisors.com/,success,"https://img1.wsimg.com/isteam/ip/c8020e1c-0b7b-48c7-846d-ef4282a48b6a/Logo%20w%20tail.jpg/:/rs=h:143,cg:true,m/qt=q:95",
313386,"REFRAME WEALTH, LLC",https://reframewealth.com/,download_failed,https://www.reframewealth.com/wp-content/uploads/2021/03/logo.png,request_failed
313717,VSM WEALTH ADVISORY,https://vs-m.com/,success,https://vs-m.com/wp-content/uploads/2022/11/new-logo-final.jpg,
313928,"IMPACT PARTNERSHIP WEALTH, LLC",https://impactpartnershipwealth.com/,success,https://impactpartnershipwealth.com/wp-content/smush-webp/2024/01/logo_white.png.webp,
314071,LAKERIDGE WEALTH MANAGEMENT LLC,https://lakeridgewealth.com/,no_logo_found,,
314171,"B. RILEY WEALTH PORTFOLIO ADVISERS, LLC",https://brileywealth.com/,success,https://transform.octanecdn.com/width/300/https://octanecdn.com/brileywealthcom/brileywealthcom_969844936.png,
314432,CRANE ADVISORY LLC,https://doncrane.com/,no_logo_found,,
314466,"CONSILIO WEALTH ADVISORS, LLC",https://consiliowealth.com/,success,https://images.squarespace-cdn.com/content/v1/60803c574e662821bf2582b2/5b5032a1-ce93-4fdf-a1c9-4e32c1a6ed0c/consilio-wealth-logo-dark.png?format=1500w,
314516,"PREMIER PRIVATE WEALTH, LLC",https://premierprivatewealth.com/,no_logo_found,,
314520,FINANCIAL DESIGNS WEALTH,https://financialdesignsinc.com/,success,https://financialdesignsinc.com/wp-content/uploads/2016/07/Financial-Designs-Inc-logo_color.jpg,
314602,"GEORGIA WEALTH PARTNERS, LLC",https://georgiawealthpartners.com/,success,https://georgiawealthpartners.com/sites/georgiawealthpartnersllc.us1.advisor.ws/files/georgia.png,
314604,"ELEVATION WEALTH MANAGEMENT, LLC",https://elevationwm.com/,no_logo_found,,
314668,"ALLIANCE WEALTH ADVISORS, LLC",https://alliancewealthadvisors.com/,success,https://alliancewealthadvisors.com/wp-content/themes/allianceWealthAdvisors/dist/assets/images/apple-touch-icon-57x57.png,
314674,"AXECAP INVESTMENTS, LLC",https://axecap.com/,no_logo_found,,
314816,PARTNERS WEALTH MGMT,https://trivam.com/,success,https://trivam.com/wp-content/uploads/2018/08/logo-1.png,
314867,GUNPOWDER CAPITAL,https://oliverwealth.com/,success,https://oliverwealth.com/wp-content/themes/oliverwealth-wp-theme/assets/images/logo.png,
314882,"ARS WEALTH ADVISORS GROUP, LLC",https://arswealth.com/,success,https://arswealth.com/wp-content/uploads/2019/03/white-resized-ARS-JPEG-Logo-e1552068735159.png,
314942,INNOVATIVE WEALTH BUILDING LLC,https://innovativewealthbuilding.com/,success,https://innovativewealthbuilding.com/wp-content/uploads/2024/05/IWB_White-Logo-1.png,
314965,DORADO WEALTH MANAGEMENT LLC,https://doradowealth.com/,no_logo_found,,
315028,"OLISTICO WEALTH, LLC",https://olistico.com/,no_logo_found,,
315043,"REICON WEALTH ADVISORS, LLC",https://reiconwealth.com/,success,https://images.squarespace-cdn.com/content/v1/62cc9a580f8b7118c9a665d4/9a11ccc4-7abe-4f2f-942d-e8d4943db0d0/reicon-brandmark-light.png,
315101,POWER WEALTH MGMT,https://powerwealthmanagement.com/,success,https://www.powerwealthmanagement.com/wp-content/uploads/2019/02/PowerLogo.png,
315152,NOBLE FAMILY WEALTH,https://www.noblefinancialgroupllc.com/,no_logo_found,,
315163,PROSPERITY WEALTH PLANNING LLC,https://prosperitywealthplanning.com/,success,https://static.twentyoverten.com/5c9b8d82e226a437b6c692f5/kQW8to413L-/prosperity-color-clear.png,
315440,BADGLEY PHELPS,https://badgley.com/,success,https://badgley.com/hubfs/favicon-128x128.ico,
315457,"ENZI WEALTH, LLC",https://enziwealth.com/,success,https://images.squarespace-cdn.com/content/v1/602c17493ba5033eb86546fb/1613502457988-CFS9XW66UURDED0BUR3C/ENZI_LOGO_BLACK_GOLD.png?format=1500w,
315484,"HORIZON FAMILY WEALTH, INC.",https://horizonfamilywealth.com/,no_logo_found,,
315496,"SMART WEALTH, LLC",https://smartwealth.com/,no_logo_found,,
315570,BLUEPRINT FIN ADV.,https://blueprintfa.com/,success,https://static.parastorage.com/client/pfavico.ico,
315635,BRADY FAMILY WEALTH,https://bradyfamilywealth.com/,success,https://bradyfamilywealth.com/wp-content/uploads/2025/06/cropped-BFW-horizontal-brown.png,
315653,ADAMO CAPITAL FAMILY OFFICE LLC,https://adamocapital.com/,no_logo_found,,
315698,INTERGY PRIVATE WM,https://intergywealth.com/,success,https://intergywealth.com/wp-content/uploads/2021/09/Intergy_Logo_Horiz_Rev_RGB-1024x299-1.png,
315730,MARION WEALTH MGMT,https://marionwm.com/,no_logo_found,,
315812,ARBOR PRIVATE WEALTH,https://arborpw.com/,success,https://arborpw.com/wp-content/uploads/2022/05/Arbor-Private-Wealth-Final-LogoW-scaled-e1652191900309.jpg,
315819,PRIVATE WEALTH ASSET,https://privatewealth.com/,success,https://privatewealth.com/wp-content/uploads/Private-Wealth-Asset-Management-Logo.png,
315836,"TWIN CITY PRIVATE WEALTH, LLC",https://twincityprivatewealth.com/,no_logo_found,,
315934,ONE WAY HOLDINGS LLC,https://onewayholdings.com/,no_logo_found,,
315952,LXG WEALTH ADVISORY LLC,https://lxgwealth.com/,no_logo_found,,
315995,DOYENNE WEALTH ADVISORS LLC,https://doyennewealth.com/,no_logo_found,,
316079,"TRUEWEALTH FINANCIAL PARTNERS, LLC",https://truewealthfp.com/,success,https://images.squarespace-cdn.com/content/v1/6531c9901d6ee754475afab7/e19eda4a-2ac9-491c-8f8f-8692579f6745/TrueWealth+Financial+Partners+Logo.png?format=1500w,
316124,CALLAHAN WEALTH ADV.,https://callahanwealth.com/,non_image_response,https://callahanwealth.com/favicon.ico,content_type=text/html
316188,"RESNICK WEALTH ALLIANCE, LLC",https://resnickwealthalliance.com/,success,https://resnickwealthalliance.com/wp-content/uploads/2024/02/logo-blackrock.png,
316222,UNITY WEALTH PARTNERS LLC,https://unitywealthpartners.com/,success,https://static.twentyoverten.com/58922af8c162b520fac05c60/_N5FkfSGGB0/logo.png,
316629,BUCHANAN WEALTH MGMT,https://buchananwealth.com/,no_logo_found,,
