CRD,Firm Name,Website,Email,Email Type,Score,Source
111221,"CHOREO, LLC","https://choreoadvisors.com/","brad.holterhaus@choreoadvisors.com",individual,250,/contact-us
111221,"CHOREO, LLC","https://choreoadvisors.com/","brent.hulbert@choreoadvisors.com",individual,250,/contact-us
111221,"CHOREO, LLC","https://choreoadvisors.com/","Kip.Widing@choreoadvisors.com",individual,250,/contact-us
111221,"CHOREO, LLC","https://choreoadvisors.com/","carl.valerius@choreoadvisors.com",individual,250,/contact-us
111221,"CHOREO, LLC","https://choreoadvisors.com/","chris.kovarik@choreoadvisors.com",individual,250,/contact-us
111221,"CHOREO, LLC","https://choreoadvisors.com/","chris.harker@choreoadvisors.com",individual,250,/contact-us
166695,"FULLCIRCLE WEALTH","https://www.fullcircle-wealth.com/","team@fullcircle-wealth.com",generic,350,/contact
323320,"ENDURING WEALTH ADVISORS, LLC","https://enduringwealth.com/","ralph@enduringwealth.com",individual,250,/contact
323320,"ENDURING WEALTH ADVISORS, LLC","https://enduringwealth.com/","mark@enduringwealth.com",individual,250,/contact
323320,"ENDURING WEALTH ADVISORS, LLC","https://enduringwealth.com/","mona@enduringwealth.com",individual,250,/contact
323320,"ENDURING WEALTH ADVISORS, LLC","https://enduringwealth.com/","rose@enduringwealth.com",individual,250,/contact
329171,"POMONA WEALTH MANAGEMENT, LLC","https://pomonawm.com/","kevin@pomonawm.com",individual,200,/
108739,"TOWER VIEW WEALTH MANAGEMENT LLC","https://towerviewwealth.com/","warren@towerviewwealth.com",individual,250,/
108739,"TOWER VIEW WEALTH MANAGEMENT LLC","https://towerviewwealth.com/","randi@towerviewwealth.com",individual,250,/
170052,"STRID GROUP, LLC","https://www.concentus.com/","info@concentus.com",generic,300,/contact
292551,"FIDELIS WEALTH","https://fidelis-wealth.com/","FidelisWealthAdvisors1@fidelis-wealth.com",generic,350,/
292551,"FIDELIS WEALTH","https://fidelis-wealth.com/","Loyalty@fidelis-wealth.com",individual,250,/
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","info@alphaomegawealth.com",generic,350,/
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","Yvonne@AlphaOmegaWealth.com",individual,250,/about
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","Valerie@AlphaOmegaWealth.com",individual,250,/about
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","Steve@AlphaOmegaWealth.com",individual,250,/about
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","ashley@alphaomegawealth.com",individual,250,/about
149842,"ALPHA OMEGA WEALTH","https://www.alphaomegawealth.com/","Dana@AlphaOmegaWealth.com",individual,250,/about
168674,"IBEX WEALTH ADVISORS","https://www.ibexwealth.com/","info@ibexwealth.com",generic,350,/contact.html
288537,"PARAMOUNT ASSOCIATES WEALTH MANAGEMENT, LLC","https://paramountassoc.com/","crobirds@paramountassoc.com",individual,200,/
288537,"PARAMOUNT ASSOCIATES WEALTH MANAGEMENT, LLC","https://paramountassoc.com/","aklein@paramountassoc.com",individual,200,/
288537,"PARAMOUNT ASSOCIATES WEALTH MANAGEMENT, LLC","https://paramountassoc.com/","stremlett@paramountassoc.com",individual,200,/
288537,"PARAMOUNT ASSOCIATES WEALTH MANAGEMENT, LLC","https://paramountassoc.com/","general@paramountassoc.com",individual,200,/contact-us
319609,"ICON WEALTH ADV.","https://iconwp.com/","info@iconwp.com",generic,300,/
331100,"ALTERI WEALTH LLC","https://alteriwealth.com/","Info@AlteriWealth.com",generic,350,/
131315,"AMICUS FINANCIAL ADVISORS, LLC","https://amicusadvisors.com/","amicus@amicusadvisors.com",individual,250,/
289593,"J.G.HENDRICKS FIN.","https://www.hendrickswealth.com/","info@HendricksWealth.com",generic,350,/contact
298746,"JASON A PRATTES","https://pratteswealth.com/","info@pratteswealth.com",generic,350,/
322131,"LIBERTY WEALTH MANAGERS LLC","https://libertywealthmanagers.com/","enquiries@libertywealthmanagers.com",individual,250,/
149830,"MCGLONE SUTTNER WEALTH","https://mswealth.com/","Info@MSWealth.com",generic,350,/
317377,"MOSAIC FAMILY WEALTH","https://mosaicwealth.com/","info@mosaicwealth.com",generic,350,/contact
291465,"OUTLOOK WEALTH ADVISORS, LLC","https://outlookwealth.com/","info@outlookwealth.com",generic,350,/
289437,"PRIVATE WEALTH SOLUTIONS, LLC","https://pws-llc.com/","Sheryl@pws-llc.com",individual,200,/contact-us
328459,"PUREFI WEALTH, LLC","https://purefiwealth.com/","contact@purefiwealth.com",generic,350,/
290029,"SIGNET PRIVATE WEALTH, LLC","https://www.signet-invest.com/","clientservices@signet-invest.com",individual,350,/
285693,"STONEBRIDGE WEALTH MANAGEMENT LLC","https://www.stonebridgewm.com/","service@stonebridgewm.com",individual,200,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","contact@strongboxwealth.com",generic,350,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","chuck@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","jon@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","andrew@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","kathy@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","brooke@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","lindsay@strongboxwealth.com",individual,250,/
304952,"STRONGBOX WEALTH, LLC","https://strongboxwealth.com/","delaney@strongboxwealth.com",individual,250,/
323180,"SYNTEGRA PRIVATE","https://www.syntegrapwg.net","Syntegra@syntegrapwg.com",individual,50,/contact
166864,"INDELIBLE WEALTH GROUP, LLC","https://indeliblewealth.com/","jason@indeliblewealth.com",individual,250,/
310633,"ABICH FINANCIAL WEALTH MANAGEMENT, LLC","https://abichfinancial.com/","info@abichfinancial.com",generic,350,/contact
127186,"AVIDIAN WEALTH ENTERPRISES, LLC","https://avidianwealth.com/","info@avidianwealth.com",generic,350,/
158369,"GENTRUST, LLC","https://gentrustwm.com/","info@gentrustwm.com",generic,300,/
110347,"KNIGHTSBRIDGE ASSET","https://www.knightsb.com/","knightsbridge@knightsb.com",individual,200,/contact
324102,"MAGNOLIA PRIVATE WEALTH, LLC","https://magnoliapw.com/","info@magnoliapw.com",generic,300,/
310981,"REDMONT WEALTH ADVISORS LLC","https://redmontwealth.com/","info@redmontwealth.com",generic,350,/contact
310981,"REDMONT WEALTH ADVISORS LLC","https://redmontwealth.com/","bbrancovsky@redmontwealth.com",individual,250,/contact
300082,"RM PRIVATE WEALTH","https://rmpwealth.com/","contact@rmpwealth.com",generic,350,/
312686,"SHELTON WEALTH MANAGEMENT, LLC","https://sheltonwealth.com/","Keith@sheltonwealth.com",individual,250,/about
312686,"SHELTON WEALTH MANAGEMENT, LLC","https://sheltonwealth.com/","Sam@sheltonwealth.com",individual,250,/about
312686,"SHELTON WEALTH MANAGEMENT, LLC","https://sheltonwealth.com/","Justin@sheltonwealth.com",individual,250,/about
312686,"SHELTON WEALTH MANAGEMENT, LLC","https://sheltonwealth.com/","scott@sheltonwealth.com",individual,250,/about
332139,"SYRIOS WEALTH MANAGEMENT GROUP, INC.","https://www.syrioswmg.com/","info@syrioswmg.com",generic,300,/
131063,"WALDRON PRIVATE WEALTH","https://waldronprivatewealth.com/","simplify@waldronprivatewealth.com",individual,250,/
134600,"UNITED CAPITAL","https://creativeplanning.com/","info@creativeplanning.com",generic,300,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","alyssa.l.rodriguez@bakertilly.com",generic,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","tommy.caraffa@bakertilly.com",individual,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","julia.brewer@bakertilly.com",individual,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","troy.ruckman@bakertilly.com",individual,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","christian.kingery@bakertilly.com",individual,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","ON24@bakertilly.com",generic,200,/
167811,"BAKER TILLY WEALTH MANAGEMENT, LLC","https://www.bakertilly.com/services/wealth-management","marketingenablement@bakertilly.com",individual,150,/
286635,"ONE CHARLES PRIVATE","https://ocpws.com/","info@ocpws.com",generic,300,/
331395,"ONE WEALTH CAPITAL","https://onewealthmgmt.com/","info@onewealthmgmt.com",generic,350,/contact
331395,"ONE WEALTH CAPITAL","https://onewealthmgmt.com/","concierge@onewealthmgmt.com",individual,250,/contact
331395,"ONE WEALTH CAPITAL","https://onewealthmgmt.com/","service@onewealthmgmt.com",individual,250,/contact
328641,"GRATUS WEALTH ADVISORS LLC","https://gratuswealth.com/","info@gratuswealth.com",generic,350,/
282871,"CORDATUS WEALTH MGMT","https://www.cordatuswealth.com/","info@cordatuswealth.com",generic,350,/contact.html
328786,"INDEPENDENT WEALTH ADV.","https://iwadv.com/","info@iwadv.com",generic,300,/contact-us
132437,"BLUE CHIP PARTNERS","https://bluechippartners.com/","info@bluechippartners.com",generic,350,/
128547,"GRAY PRIVATE WEALTH","https://grayprivatewealth.com/","info@grayprivatewealth.com",generic,350,/
297087,"RW BAKER WEALTH MANAGEMENT GROUP LLC","https://rwbakerwealth.com/","Rosalyn@RWBakerWealth.com",individual,250,/
285653,"WINDLE WEALTH, LLC","https://windlewealth.com/","info@windlewealth.com",generic,350,/
287768,"MERIDIAN WEALTH PARTNERS","https://meridianwealthllc.com/","information@meridianwealthllc.com",individual,350,/
326745,"POINTER FINANCIAL ADV.","https://pointeradvisors.com/","invest@pointeradvisors.com",generic,350,/contact
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","invest@riverwealthadvisors.com",generic,350,/
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","EOgorman@RiverWealthAdvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","RMcClure@RiverWealthAdvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","rstevenson@riverwealthadvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","rcavender@riverwealthadvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","JCollins@RiverWealthAdvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","kdailey@riverwealthadvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","bdum@riverwealthadvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","mfenimore@riverwealthadvisors.com",individual,250,/about
173767,"RIVER WEALTH ADVISORS LLC","https://riverwealthadvisors.com/","dhippensteel@riverwealthadvisors.com",individual,250,/about
291645,"SILVER OAK WEALTH ADVISORS SERVICES, LLC","https://silveroakwealth.com/","info@silveroakwealth.com",generic,350,/
291459,"BLACKDIAMOND WEALTH","https://blackdiamondwm.com/","Info@BlackDiamondWM.com",generic,300,/contact-us
297004,"KOA WEALTH MANAGEMENT, LLC","https://koawealth.com/","Info@KoaWealth.com",generic,350,/
313358,"SKYBOUND WEALTH MANAGEMENT USA, LLC","https://skyboundwealthusa.com/","clientservices@skyboundwealthusa.com",individual,350,/
319481,"GUTIERREZ WEALTH","https://gutierrezwealth.com/","hello@gutierrezwealthadvisory.com",generic,200,/
150743,"GLOBAL WEALTH MANAGEMENT, L.C.","https://askglobalwealth.com/","info@askglobalwealth.com",generic,350,/
289950,"SACKETT WEALTH ADVISORS, INC.","https://sackettwealth.com/","info@sackettwealth.com",generic,350,/contact
287571,"KELLETT WEALTH ADVISORS, LLC","https://kellettwealth.com/","jared@kellettwealth.com",individual,250,/
315152,"NOBLE FAMILY WEALTH","https://www.noblefinancialgroupllc.com/","info@noblefinancialgroupllc.com",generic,350,/contact
315152,"NOBLE FAMILY WEALTH","https://www.noblefinancialgroupllc.com/","mikaela@noblefinancialgroupllc.com",individual,250,/contact-us/
107434,"UNITED ASSET STRATEGIES INC.","https://unitedasset.com/","info@unitedasset.com",generic,300,/
149889,"PRIVATE WEALTH NC","https://www.pwmofnc.com/","matt@pwmofnc.com",individual,200,/
150460,"THREE BRIDGE WEALTH","https://www.threebridgewa.com/","info@threebridgewa.com",generic,300,/
199511,"AEGIS WEALTH MANAGEMENT, LLC","https://aegiswealth.com/","info@aegiswealth.com",generic,350,/
106733,"BOK FINANCIAL PRIVATE WEALTH, INC.","https://www.bokfinancial.com/wealth","Fraudservicecenter@fraudalert.bokfinancial.com",individual,250,/
106733,"BOK FINANCIAL PRIVATE WEALTH, INC.","https://www.bokfinancial.com/wealth","u003eFraudservicecenter@fraudalert.bokfinancial.com",generic,250,/
328161,"EVERNEST FINANCIAL ADVISORS","https://evernestfa.com/","group@evernestfa.com",individual,200,/contact
129614,"SMITH, SALLEY & ASSOC.","https://smith-salley.com/","info@smith-salley.com",generic,300,/
129614,"SMITH, SALLEY & ASSOC.","https://smith-salley.com/","scott@smith-salley.com",individual,200,/contact
129614,"SMITH, SALLEY & ASSOC.","https://smith-salley.com/","adonovan@smith-salley.com",individual,200,/contact
129614,"SMITH, SALLEY & ASSOC.","https://smith-salley.com/","pasquale@smith-salley.com",individual,200,/contact
310438,"WEALTH ENGAGEMENT LLC","https://wealthengagement.com/","privacy@wealthengagement.com",individual,250,/
310438,"WEALTH ENGAGEMENT LLC","https://wealthengagement.com/","tiffany@wealthengagement.com",individual,250,/
170999,"ARIADNE WEALTH MGMT","https://www.ariadnewealth.com/","info@ariadnewealth.com",generic,350,/
319143,"CONSCIOUS WEALTH INVESTMENTS, LLC","https://consciouswealth.com/","Contact@consciouswealth.com",generic,350,/
299583,"KDK PRIVATE WEALTH","https://kdkpwm.com/","info@kdkpwm.com",generic,300,/contact
312303,"MOTIVE WEALTH ADVISORS, LLC","https://motivewealth.com/","info@motivewealth.com",generic,350,/
312303,"MOTIVE WEALTH ADVISORS, LLC","https://motivewealth.com/","jim@motivewealth.com",individual,250,/
312303,"MOTIVE WEALTH ADVISORS, LLC","https://motivewealth.com/","jay@motivewealth.com",individual,250,/
312303,"MOTIVE WEALTH ADVISORS, LLC","https://motivewealth.com/","alexis@motivewealth.com",individual,250,/
312303,"MOTIVE WEALTH ADVISORS, LLC","https://motivewealth.com/","chelsea@motivewealth.com",individual,250,/
284546,"QUAKER WEALTH MGMT","https://www.quakerwm.com/","info@quakerwm.com",generic,300,/
111685,"STEIGERWALD, GORDON & KOCH INC.","https://sgkwealthadvisors.com/","emily@sgkwealthadvisors.com",individual,250,/
150266,"PROF. WEALTH MGMT SVCS","https://www.prowealthmgt.com/","info@prowealthmgt.com",generic,350,/contact
318729,"FILIGREE WEALTH","https://www.filigreeadvisors.com/","info@filigreeadvisors.com",generic,350,/
324524,"CYPRESS WEALTH MGMT","https://cypressholdings.com/","investors@cypressholdings.com",individual,300,/
317542,"TRACE WEALTH ADVISORS, LLC","https://tracewealthadvisors.com/","info@tracewealthadvisors.com",generic,350,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","contact@wmsus.com",generic,300,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","WealthManagementSolutions@wmsus.com",individual,300,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","david@wmsus.com",individual,200,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","hunter@wmsus.com",individual,200,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","rebecca@wmsus.com",individual,200,/
127517,"WEALTH MANAGEMENT SOLUTIONS, LLC","https://wmsus.com/","jen@wmsus.com",individual,200,/
147253,"QUADRANT CAPITAL GROUP LLC","https://quadcapco.com/","info@quadcapco.com",generic,300,/contact
108780,"BRAGG FINANCIAL ADV.","https://braggfinancial.com/","advisors@braggfinancial.com",individual,350,/
158857,"WESTMOUNT PARTNERS, LLC","https://westmount.com/","info@westmount.com",generic,300,/
158857,"WESTMOUNT PARTNERS, LLC","https://westmount.com/","advice@westmount.com",individual,200,/contact
139757,"CLARK MONROE BLACKMAN","https://alphawealthstrategies.com/","clark@alphawealthstrategies.com",individual,250,/
139757,"CLARK MONROE BLACKMAN","https://alphawealthstrategies.com/","sparky@alphawealthstrategies.com",individual,250,/
139757,"CLARK MONROE BLACKMAN","https://alphawealthstrategies.com/","monroe@alphawealthstrategies.com",individual,250,/
143588,"VERIS WEALTH PARTNERS, LLC","https://veriswp.com/","info@veriswp.com",generic,300,/contact
125696,"RELYEA ZUCKERBERG HANSON","https://rzhadvisors.com/","info@rzhadvisors.com",generic,350,/
169576,"VENTURI WEALTH MANAGEMENT, LLC","https://venturiwealth.com/","info@venturiwealth.com",generic,350,/
105989,"WESCOTT FINANCIAL ADVISORY GROUP LLC","https://wescott.com/","gpinto@wescott.com",individual,200,/
105989,"WESCOTT FINANCIAL ADVISORY GROUP LLC","https://wescott.com/","arawdin@wescott.com",individual,200,/contact
105989,"WESCOTT FINANCIAL ADVISORY GROUP LLC","https://wescott.com/","cdelgott@wescott.com",individual,200,/contact
105989,"WESCOTT FINANCIAL ADVISORY GROUP LLC","https://wescott.com/","mabrams@wescott.com",individual,200,/contact
105989,"WESCOTT FINANCIAL ADVISORY GROUP LLC","https://wescott.com/","HR@wescott.com",individual,150,/contact
118200,"DESMOND WEALTH MANAGEMENT, INC.","https://desmondwealth.com/","info@desmondwealth.com",generic,350,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","info@dinuzzo.com",generic,300,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","pjdinuzzo@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","mdinuzzo@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","chartman@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","mvdinuzzo@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","rgraham@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","jpotts@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","ltaylor-neumann@dinuzzo.com",generic,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","kmcdaniel@dinuzzo.com",individual,200,/
112778,"DINUZZO PRIVATE WEALTH, INC.","https://dinuzzo.com/","mcindrich@dinuzzo.com",individual,200,/
332526,"CANTATA WEALTH MANAGEMENT, LLC","https://www.cantatawealth.com/","hello@cantatawealth.com",generic,350,/
127526,"ZIMMERMAN WEALTH MANAGEMENT, LLC","https://zimmermanwealth.com/","contactZWM@zimmermanwealth.com",individual,350,/contact-us
151478,"GLASSMAN WEALTH","https://glassmanwealth.com/","info@glassmanwealth.com",generic,350,/
151478,"GLASSMAN WEALTH","https://glassmanwealth.com/","LauraC@glassmanwealth.com",individual,250,/contact
298439,"CASTLE COAST WEALTH, LLC","https://castlecoastwealth.com/","plan@castlecoastwealth.com",individual,250,/
106181,"WEALTHSPIRE ADVISORS LLC","https://www.wealthspire.com/","clientrelations@wealthspire.com",individual,350,/contact
134242,"AVION WEALTH, LLC","https://avionwealth.com/","Info@AvionWealth.com",generic,350,/
323039,"INVENIO WEALTH PARTNERS, LLC","https://inveniowealth.com/","info@inveniowealth.com",generic,350,/
128649,"BELVOIR WEALTH","https://belvoircapital.com/en/","info@belvoircapital.com",generic,350,/
128649,"BELVOIR WEALTH","https://belvoircapital.com/en/","info.lugano@belvoircapital.com",individual,350,/
128649,"BELVOIR WEALTH","https://belvoircapital.com/en/","info.lausanne@belvoircapital.com",individual,350,/
128649,"BELVOIR WEALTH","https://belvoircapital.com/en/","Jobs@belvoircapital.com",individual,200,/about
286243,"CRESTWOOD ADVISORS","https://crestwoodadvisors.com/","info@crestwoodadvisors.com",generic,350,/contact
105638,"BRIAUD FINANCIAL","https://briaud.com/","bfp@briaud.com",individual,200,/contact
130071,"CRAVENS & COMPANY ADVISORS, LLC","https://cravensco.com/","info@cravensco.com",generic,300,/
322488,"IDB LIDO WEALTH, LLC","https://idblidowealth.com/","idb.lido@idblidowealth.com",individual,250,/
125490,"TANDEMGROWTH FINANCIAL ADVISORS, LLC","https://tandemgrowth.com/","info@tandemgrowth.com",generic,300,/
167539,"SPRINGWATER WEALTH MANAGEMENT, LLC","https://springwaterwealth.com/","questions@springwaterwealth.com",generic,350,/
109419,"MOISAND FITZGERALD TAMAYO, LLC","https://moisandfitzgerald.com/","info@moisandfitzgerald.com",generic,300,/
286175,"LAKE HILLS WEALTH MANAGEMENT, LLC","https://lakehillswm.com/","info@lakehillswm.com",generic,300,/
285998,"COMMONWEALTH RETIREMENT INVESTMENTS LLC","https://commonwealthretirement.com/","support@commonwealthretirement.com",generic,300,/contact
125557,"JOHNSON WEALTH INC.","https://www.johnsonfinancialgroup.com/","wealthinquiry@johnsonfinancialgroup.com",individual,350,/contact
125557,"JOHNSON WEALTH INC.","https://www.johnsonfinancialgroup.com/","jfgfasupport@johnsonfinancialgroup.com",individual,350,/contact
125557,"JOHNSON WEALTH INC.","https://www.johnsonfinancialgroup.com/","jcsc@johnsonfinancialgroup.com",individual,250,/contact
125557,"JOHNSON WEALTH INC.","https://www.johnsonfinancialgroup.com/","rpsrequest@johnsonfinancialgroup.com",individual,250,/contact
125557,"JOHNSON WEALTH INC.","https://www.johnsonfinancialgroup.com/","ctenuta@johnsonfinancialgroup.com",individual,250,/contact
161964,"AUSTERRA WEALTH MANAGEMENT LLC","https://austerra.com/","info@austerra.com",generic,300,/contact
315440,"BADGLEY PHELPS","https://badgley.com/","info@badgley.com",generic,300,/contact-us
291747,"BRINDLE & BAY FINANCIAL ADVISORS, LLC","https://www.brindleandbay.com/","hello@brindleandbay.com",generic,300,/
109341,"CAPSTONE FINANCIAL ADVISORS INC","https://capstone-advisors.com/","capstone.connections@capstone-advisors.com",individual,250,/
109341,"CAPSTONE FINANCIAL ADVISORS INC","https://capstone-advisors.com/","capstonesocialmedia@capstone-advisors.com",individual,250,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","info@shakespearewm.com",generic,300,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","lauren@shakespearewm.com",individual,200,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","kevin@shakespearewm.com",individual,200,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","andrea@shakespearewm.com",individual,200,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","nick@shakespearewm.com",individual,200,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","brian@shakespearewm.com",individual,200,/
111950,"SHAKESPEARE WEALTH MANAGEMENT, LLC","https://shakespearewm.com/","ryan@shakespearewm.com",individual,200,/
124261,"TOTAL MANAGEMENT GROUP, INC.","https://totalmgt.com/","marketing@totalmgt.com",individual,150,/
107347,"ARMSTRONG, FLEMING & MOORE","https://afmfa.com/","info@afmfa.com",generic,300,/contact
107722,"DURBIN BENNETT PRIVATE WEALTH MANAGEMENT, LLC","https://www.maslow-wealth.com/","info@maslow-wealth.com",generic,350,/
108805,"COLDSTREAM CAPITAL","https://www.coldstream.com/","info@coldstream.com",generic,300,/
110069,"OBERMEYER WOOD","https://www.obermeyerwealth.com/","info@obermeyerwealth.com",generic,350,/
116763,"ACORN FINANCIAL ADV.","https://www.acornfs.com/","acornfinancial@acornfs.com",individual,200,/contact-us
143490,"CALAMOS WEALTH MGMT","https://wm.calamos.com/","info@calamos.com",generic,150,/
143490,"CALAMOS WEALTH MGMT","https://wm.calamos.com/","CWMWealthAdvisors@calamos.com",individual,150,/contact-us
143490,"CALAMOS WEALTH MGMT","https://wm.calamos.com/","investmentprofessionals@calamos.com",individual,150,/connect
299544,"ACCRETIVE WEALTH PARTNERS, LLC","https://www.accretivewealthpartners.com/","info@accretivewealthpartners.com",generic,350,/contact
282542,"FINANCIAL RESOURCES GP","https://frgwealth.com/","info@frgwealth.com",generic,350,/
170192,"JAYKAY WEALTH ADV.","https://www.advisorusa.com/","info@advisorusa.com",generic,350,/contact
158242,"REBALANCE LLC","https://rebalance360.com/","info@rebalance360.com",generic,300,/contact
158242,"REBALANCE LLC","https://rebalance360.com/","media@rebalance360.com",individual,200,/contact
158242,"REBALANCE LLC","https://rebalance360.com/","info@rebalance-ira.com",generic,150,/contact
119759,"WILLIS JOHNSON & ASSOCIATES, INC.","https://wjwealth.com/","wj@wjwealth.com",individual,250,/
119759,"WILLIS JOHNSON & ASSOCIATES, INC.","https://wjwealth.com/","ashley@wjwealth.com",individual,250,/
175118,"WOODSIDE WEALTH MANAGEMENT LLC","https://woodsidewealth.com/","ccosta@woodsidewealth.com",individual,250,/
106785,"STACK FINANCIAL MANAGEMENT INC","https://stackfinancialmanagement.com/","sfm@stackfinancialmanagement.com",individual,250,/
106785,"STACK FINANCIAL MANAGEMENT INC","https://stackfinancialmanagement.com/","%20sfm@stackfinancialmanagement.com",generic,250,/
284468,"WEALTH ADVISORS NW","https://www.wealthnw.com/","info@wealthnw.com",generic,350,/
108879,"VALLEY WEALTH MANAGERS","https://www.valley.com/wealth","ENCOMPASSADMIN@VALLEY.COM",individual,200,/
106268,"WALKER FINANCIAL","https://www.walkerfinancial.com/","nick@walkerfinancial.com",individual,250,/
106268,"WALKER FINANCIAL","https://www.walkerfinancial.com/","warren@walkerfinancial.com",individual,250,/contact
106268,"WALKER FINANCIAL","https://www.walkerfinancial.com/","scott@walkerfinancial.com",individual,250,/contact
107618,"WEALTH DIMENSIONS GROUP, LTD.","https://wealthdimensions.com/","info@wealthdimensions.com",generic,350,/
143329,"SCHWALLIER WEALTH","https://www.swmadvisor.com/","info@swmadvisor.com",generic,350,/contact
125689,"CAPITAL FINANCIAL ADVISORS OF NEW YORK, LLC","https://cfany.com/","Kerry.mayo@cfany.com",individual,200,/
125689,"CAPITAL FINANCIAL ADVISORS OF NEW YORK, LLC","https://cfany.com/","Julie.Sciandra@cfany.com",individual,200,/
150555,"MOLLY B INVESTMENT","https://baerwealth.com/","LetsTalk@baerwealth.com",individual,250,/
108620,"DROMS STRAUSS ADV.","https://droms-strauss.com/","info@droms-strauss.com",generic,300,/
148338,"HORIZON WEALTH ADVISORS, LLC","https://horizonwealthadvisors.com/","ndrizos@horizonwealthadvisors.com",individual,250,/
118364,"CASTLE WEALTH MANAGEMENT LLC","https://castlewm.com/","info@castlewm.com",generic,300,/
302075,"EPG WEALTH MGMT","https://eastpacesgroup.com/","info@eastpacesgroup.com",generic,350,/contact
296949,"ATTICUS WEALTH MGMT","https://atticuswm.com/","CORPORATE@ATTICUSWM.COM",individual,200,/
298885,"ELTRINGHAM WEALTH PARTNERS, LLC","https://benchmark-wealth.com/","info@benchmark-wealth.com",generic,350,/
